date,judul,username,tweet,plot,akting,direktor
2019-12-30 22:54:11+00:00,"""Habibie & Ainun 3""",evasrirahayu,18. Habibie &amp; Ainun 3 Hampir sepanjang film menggurui. Lelah jadinya. Apalagi enggak didukung akting prima. Marcella Zalianty terbaik. Pemilihan sudut penceritaan dari keluarga Pak Habibie bikin cerita membosankan bukan malah malah menyentuh. Pengambilan gambarnya bagus &amp; makeup juara. 2 🌟,-1,-1,1
2019-12-26 12:55:59+00:00,"""Habibie & Ainun 3""",LuthfiDirga,"7/10 Habibie &amp; Ainun 3, plotnya kurang tapi suasana masa lalu dan akting pemainnya bagus!",-1,1,0
2019-12-21 00:40:00+00:00,"""Habibie & Ainun 3""",hadiantaufik,"128. Habibie Ainun 3 Akting memikat, gambar cantik, tapi ga muncul perasaan cinta sama film ini, lewat begitu saja. Mungkin saya tidak satu frekuensi &amp; berada di halaman yg berbeda dengan filmnya. 2.5/5",-1,1,1
2019-12-20 13:40:08+00:00,"""Habibie & Ainun 3""",xbgs_,"193. Habibie &amp; Ainun 3 (Hanung Bramantyo, 2019) Ceritanya berasa kehilangan arah dan membosankan. Tertolong dengan tata artistik ala biopiknya Hanung, walaupun masih terlihat inkonsisten. Ya.. tapi cukup senang bisa melihat akting naturalnya Maudy Ayunda disini. ⭐ 5/10",-1,1,-1
2020-01-05 14:59:05+00:00,"""Habibie & Ainun 3""",wanulk,"4. Habibie &amp; Ainun 3 Terlihat cantik dari kemasan, namun terasa tak lengkap di dalam. Plot yang tak ubahnya seperti kumpulan anekdot dan dialog-dialog yang justru terdengar seperti aneka jargon motivasi. Oh ya, penampilan cukup solid dari Maudy sebagai pemeran utama. (2/5)",-1,1,0
2019-12-24 14:23:31+00:00,"""Habibie & Ainun 3""",Hnn_m,"Tanpa mengurangi rasa hormat thdp sebuah karya.. Jujur agak kecewa dg cara pengemasan film Habibie Ainun 3 yang harusnya bisa lebih baik lagi. Dari segi scoring, pengambilan gambar, akting, chemistry pemain, dialog kyk kurang greget. Padahal dari segi poin cerita udh bagus.",-1,-1,-1
2022-10-06 14:12:01+00:00,"""Rasuk 2""",mutia_nissa12,"Kambing banget yang bikin cerita sama sutradara film rasuk 2, lu niat apa kagak anjir....bodoh banget...gini yaa masa dikejar orang posisi lagi di mobil malah turun terus lari ke hutan...kek...woy 75% luwh belajar fisika kgk,kecepatan lari loe sama mobil jauh banget anjai",-1,0,-1
2022-04-09 16:31:29+00:00,"""Rasuk 2""",KUR0HlGE,"Rasuk 2 beda jauh bgt sama Rasuk 1, ini bagus bgt lah lumayan bikin takut terus sepanjang film filmnya dibikin teka-teki namun gak membingungkan masih bisa dinikmatin seiring jalannya cerita..",1,0,0
2020-01-10 09:28:01+00:00,"""Rasuk 2""",dwikikris,"2. Rasuk 2 (2020, Rizal Mantovani) Jika dibandingkan dg jilid pertamanya, #Rasuk2 memang mengalami sedikit peningkatan dari aspek visual, musik, dan cerita. Walaupun sekilas cerita film ini mirip dengan film luar dan masih sama terjebak pada lubang twist yang asal jadi. 4,5/10",-1,0,0
2020-01-04 03:21:20+00:00,"""Rasuk 2""",arulfittron,"1. Rasuk 2 (2020, Rizal Mantovani) ★½ #Rasuk2 hanya berusaha untuk menyelesaikan cerita yang sudah dimulai. Tak ada usaha untuk membuat karakternya hidup ataupun membuat suasana horornya mencekam. Dan lagi-lagi, jadi sebuah sajian horor yang generik, hambar, dan membosankan.",-1,0,0
2020-01-05 14:37:14+00:00,"""Rasuk 2""",wanulk,"2. Rasuk 2 Sebuah film tentang arwah gentayangan yang -secara ironis- justru tidak bernyawa akibat skrip lemah, performa kaku, dan kegagalan dalam membangun rasa takut. (1/5)",-1,-1,-1
2020-01-04 22:49:24+00:00,"""Rasuk 2""",DarkOushiza,"Plot berantakan, akting buruk, dialog kaku, dan keseluruhan film yang absurd, bikin Rasuk 2 terkesan ada hanya buat menuhin jatah kuota bioskop, dan ngejar duit cepet dengan pakai tema horor buat mancing penonton.",-1,-1,0
2020-03-05 09:45:54+00:00,"""Aku Tahu Kapan Kamu Mati""",kripikfilm,"Aku Tahu Kapan Kamu Mati' punya potensi jadi film horor komedi yang (setidaknya) menghibur, sayangnya rasa terhibur itu hanya bertahan 10 menit, ""dimatikan"" oleh jokes kriuk berulang + jumpscare berisik tidak berguna + plot rebutan cowok nga penting (1.5/5).",-1,0,0
2022-11-21 04:48:39+00:00,"""Aku Tahu Kapan Kamu Mati""",yeonwolo,"AKU TAHU KAPAN KAMU MATI. Film bergenre horor ini memiliki durasi 92 menit dan rate film usia 13+. Secara keseluruhan, film ini menayangkan cerita horor sesuai dengan bumbu komedi dan drama anak remaja (SMA) nya.",1,0,0
2022-04-09 12:01:45+00:00,"""Aku Tahu Kapan Kamu Mati""",niaa_and,"@literarybase Aku tahu kapan kamu mati Itu cerita menurut ku kurang bgt, mslhnya smpe skrg aku g tau alasan knp pelaku ngelakuin hal itu, kayak kurang kerjaan bgt",-1,0,0
2022-08-11 22:05:32+00:00,"""Aku Tahu Kapan Kamu Mati""",sapyow,@moviemenfes “Aku Tahu Kapan Kamu Mati” jelek banget menurut gue akting pemain dan ceritanya pas nonton sama temen temen di bioskop baru awal awal nonton udah ngerasa menjijikan akhirnya keluar langsung dari bioskop,-1,-1,0
2021-12-17 12:50:58+00:00,"""Si Manis Jembatan Ancol""",adorbsmyg,SI MANIS JEMBATAN ANCOL KENAPA PLOT TWISTNYA BEGITU ANJENG,-1,0,0
2021-10-31 18:25:36+00:00,"""Si Manis Jembatan Ancol""",masihgelap,"Dibikin kesel sehabis nonton si manis jembatan Ancol 2019. Endingnya sih plot twist, tapi aku kesel sama tokoh Maryam yg segampang itu dibodohin sama suaminya sendiri, setelah hidupnya dibikin hancur dan akhirnya dia harus mati 2x. Wtf with Maryam.",-1,0,0
2021-04-16 08:44:02+00:00,"""Si Manis Jembatan Ancol""",nandyaDS,"Si Manis Jembatan Ancol (2019) ga sepenuhnya horor. awalnya ya gitugitu aja tapi gak sebosenin itu, tetep seruseru aja. ga serem tapi jumpscarenya ada. plot twist mungkin ya bisa disebut. seru di tengah ke akhir aja tapi overall ok dan seru kok",1,0,0
2020-07-22 17:19:46+00:00,"""Si Manis Jembatan Ancol""",octadandy,"Si Manis Jembatan Ancol (2019), plot lama dengan twist yang berbeda... !!! n.b : delete aja schene Closing Ozy, terlalu maksain character twist nya agar dilanjutkan. #Movie #Horror #Indonesian",0,0,0
2020-01-11 00:44:17+00:00,"""Si Manis Jembatan Ancol""",ainturskye,1. Si Manis Jembatan Ancol (87/100) Plotnya seperti biasa pada umumnya cuman pas diakhir plot twist nya yang bagus bikin ‘astaga ternyata anjirlah’ 👍🏻,1,0,0
2020-01-04 10:30:34+00:00,"""Si Manis Jembatan Ancol""",MFebriW,77. Si Manis Jembatan Ancol (2019) drama nya cukup lama 1 jam awal bosenin bgt:( dan hororny yaa gt. ftv bgt maaf. cgi kbyakan mending kl bgs:( ini ksr. tp plot twist nya oke sih! keren biarpun g make sense jg si. cukup sadis filmny (3/5),-1,0,0
2019-12-26 15:47:28+00:00,"""Si Manis Jembatan Ancol""",DarkOushiza,"Penceritaan kisah ulang Si Manis Jembatan Ancol yang mengangkat isu feminisme, berbalut bagian menakut nakuti yang sering dipakai, dan plot twist yang bikin gue nangis pengen minta uang gue kembali.",-1,0,0
2019-12-26 09:17:53+00:00,"""Si Manis Jembatan Ancol""",Banumustafa24,"136. Si Manis Jembatan Ancol (⭐ : 2,5/5) Sedikit kekurangan di teror yang repetitif &amp; komedi yang berlebihan, #SiManisJembatanAncol tampil impresif dengan kreativitas horornya serta penampilan bagus dari Indah Permatasari. Sayang plot twist tak logis yang dihadirkan di akhir.",-1,1,0
2020-12-30 14:38:24+00:00,"""Si Manis Jembatan Ancol""",xkuroken,"@mixxasa DARI KEMAREN AK HYPE SENDIRI GAES, tapi kecewa sama si manis jembatan ancol ceritanya melenceng dari cerita aslinya kan?",-1,0,0
2020-11-30 13:11:56+00:00,"""Si Manis Jembatan Ancol""",revanbastn,"@filmmenfess origin story nya Si Manis Jembatan Ancol, atau judul lainnya 'Bloodlust Beauty' ini bagus. genre horror-thriller, ga kayak sinetronnya yg lebih ke horror-comedy. mulai dari cerita, ampe casts nya jg ok (Randy Pangalila, Arifin Putra, Indah Permatasari), ga jualan jumpscare.",1,1,0
2019-12-29 12:26:07+00:00,"""Si Manis Jembatan Ancol""",arulfittron,"213. Si Manis Jembatan Ancol (2019, Anggy Umbara) ★★½ #SiManisJembatanAncol punya myth cerita yang cukup menarik dan build up-nya sedikit rapi. Hanya saja terlalu panjang hingga dalam konklusinya yang penuh risiko itu terasa terlalu mudah. Indah Permatasari keren banget.",1,1,0
2019-12-26 12:58:35+00:00,"""Si Manis Jembatan Ancol""",tarmizi_arl,"119. SI MANIS JEMBATAN ANCOL Sbg kisah legenda, karakter cerita sangat kental film horor jadul. Awalny smpt trpikir cerita akan diakhiri dg hal2 klasik film horor. Tp trnyta memasuki paruh akhir, sy mulai brtanya2. Hingga di akhir film sy dsuguhkn kejutan yg ckup brkesan (7.5/10)",1,0,1
2020-03-06 14:36:46+00:00,"""Si Manis Jembatan Ancol""",HaruhikoHideo,"50. AKU TAHU KAPAN KAMU MATI kualitas rendah Dari The Eyes, Komedi nya gearing, Gak lucu, Horror nya gak serem, Ada Toshio sampe Si Manis Jembatan Ancol 😌 Yg bisa di lihat cuma Natasha Wilona, yg Akting nya jg Ala kadar nya #AkuTahuKapanKamuMati",-1,-1,0
2021-08-22 03:53:38+00:00,"""Si Manis Jembatan Ancol""",HiRyyyiii,"Sinematografi film Selesai bikin sakit mata, warna pastel dimana² cem sinetron akhir 90an. Belum lagi ditambah kabut asap seisi rumah mirip rumah hantu Si Manis Jembatan Ancol series 😒😒😒",0,0,-1
2020-07-28 09:43:17+00:00,"""Si Manis Jembatan Ancol""",refilupawindu,"Ketika produser film mencurahkan ide ke direktor. ""gue mau buat film action penuh sejarah, urband legend, tpi horor, hmm gimana tuh"". Dan direktor oh oke. Jadi deh film ""si manis jembatan ancol 2019"" 🤣",0,0,-1
2022-09-23 04:50:23+00:00,"""Bisikan Jenazah""",kicooong,"@convomfs Bisikan jenazah, dijamin nangis mewek karena gapaham plot ceritanya",-1,0,0
2022-09-22 15:34:50+00:00,"""Bisikan Jenazah""",semutliciouss,"Review bisikan jenazah 🙏🌟 Beda dari film horror yang lain pokoknya, berani out of the box dengan menggabungkan genre horror &amp; romantis islami 😭😭😭 plot yang tidak terkonsep memberikan konsep ""horror"" di film ini 🙏",-1,0,0
2022-09-23 13:35:10+00:00,"""Bisikan Jenazah""",deanram98,"Ngelus dada gue abis namatin Bisikan Jenazah dgn speed 1.5x, inti cerita yg harusnya jd bagian penting di filmnya malah di narasiin doang dong di akhir 😭😭",-1,0,0
2022-09-22 10:14:09+00:00,"""Bisikan Jenazah""",kolekpisangcau,@harike_6 Iya review film bisikan jenazah 😂 ga jelas aja filmnya yg main cuma 2 org. Cerita juga ga jelas wkwk,-1,-1,0
2022-06-02 15:05:01+00:00,"""Bisikan Jenazah""",chintikaaa,"Abis nonton bisikan jenazah. Hm gimana yah ngomongnya. Gambar blur, goyang, dialog yang🤔, scene horor anti klimaks dan ga berefek apa"" ke cerita. Intinya, klo mau nonton, langsung ke menit terakhir aja😭😭😭 Sekian",-1,0,-1
2022-09-23 18:53:59+00:00,"""Bisikan Jenazah""",nisayaaaang,Gue masih ngetawain ending film bisikan jenazah asli. Agak kesel jg sih,-1,0,0
2022-09-23 16:50:00+00:00,"""Bisikan Jenazah""",moviemenfes,"/mvs/ ‼️Honest Review Bisikan Jenazah‼️ gatau mau mulai darimana, bener2 nyesel. 85 menit yg sia2. plot ngga jelas, horror yg maksa, ending yang amat sangat menunjukan kemalasan penulisan pada film ini secara keseluruhan😭 bener2 gatau mau ngasih nilai berapa tp mengutip (cont..)",-1,0,0
2022-09-22 11:26:40+00:00,"""Bisikan Jenazah""",moonzthetic,"paling ngakak pas nonton ending film bisikan jenazah sih, gajelas banget tp lucu",-1,0,0
2022-09-26 13:25:47+00:00,"""Bisikan Jenazah""",pinkishbby7,@bbisyi Bisya hari ini aku udah selesai nonton Bisikan Jenazah terus ratingnya tetep 2/10 (akting jelek dan tingkat kepedean lord aldi taher),0,-1,0
2022-09-23 02:30:48+00:00,"""Bisikan Jenazah""",caleille,"Bisikan jenazah jelek banget filmnya dari semua aspek, yg lumayan cuma akting cewenya doang wkwk",-1,1,-1
2022-09-23 02:07:41+00:00,"""Bisikan Jenazah""",caleille,"Lagi nonton bisikan jenazah, jelek banget filmnya mana aldi taher juga jelek banget aktingnya. Kebanyakan cringe. Akting pemeran cewe masih lumayan",-1,-1,0
2022-09-23 15:07:30+00:00,"""Bisikan Jenazah""",tamarizky__,"Haduhhh ini film bisikan jenazah anehh bgt kocak,pas liat cast nya buset kok Aldi Taher ini horror darimana nya,Dan ini udah nonton 10 menit pemerannya belum ganti2 cuman Aldi sama ceritanya istri nya,masih nunggu nih ada pemain lain lagi gk",-1,-1,0
2022-09-22 17:12:36+00:00,"""Bisikan Jenazah""",innokribow,"Dialog2 anjeeeng banget… latar waktu gajelas… pemain cuma 2 orang… di Film Bisikan Jenazah cuma ada kata “sayang”, “i love you”, sama “astagfirullah” #bisikanjenazah",-1,-1,0
2022-10-14 15:27:00+00:00,"""Bisikan Jenazah""",gaeuml,"@sinfulhurt Thriller, tbh kaya bisikan jenazah aldi taher yang kebanyakan ngomong sayang, disini juga dikit dikit ciuman. Bisa gua bilang sinematografi dan camera pergerakan jelek. tapi ceritanya bagus, sukses bikin satu bioskop greget heboh sendiri di akhir. Intinya ni film nyerang mental, 6/10",-1,0,-1
2022-10-13 15:28:54+00:00,"""Rumah Kuntilanak""",wellimyoo,"Siapa yang belum pernah melihat rumah kuntilanak/berencana untuk melihatnya.. Lebih baik kalian semua menontonnya dulu film horor Thailand ""The unseeable"" plotnya sama, wtf rugi hanya melihat rumah kuntilanak, tamat filmnya gantung, gimana mau filmnya cepet tamat 3/10 buat Rumah kuntilanak maaf ya😭🙏",-1,0,0
2022-06-16 10:55:31+00:00,"""Rumah Kuntilanak""",urmargarita_bby,@Askrlfess Rumah kuntilanak... aselii gajelas plot ceritanyah,-1,0,0
2022-06-04 16:45:54+00:00,"""Rumah Kuntilanak""",ry4nn_,"@azzamkalakazam Dan pertanyaan inti oleh semua penonton film ini, “judulnya rumah kuntilanak tapi manaaa kuntilanaknyaa?” 😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭 Kek film yg ga jelas dan gaada poin banget. Plot twist nya pun ga nolong film ini tbh 🥲🥲🥲",-1,0,0
2022-06-04 10:11:58+00:00,"""Rumah Kuntilanak""",Demianchael,"@lNlKUCING gw bingung anjir klu plot twistnya cuma ""ternyata sebenernya semuanya sudah mati trus mereka di alam kubur/pembalasan"" kenapa judulnya rumah kuntilanak anjir 😭😭😭",-1,0,0
2022-06-02 12:36:56+00:00,"""Rumah Kuntilanak""",kripikfilm,"RUMAH KUNTILANAK (2022). Horor gajelas yang menyeret kita ke alam gaib amat ajaib berisikan barisan karakter yang nyasar dari sinetron Tutur Tinular, dialog kaku ala sinema 80an serta aneka adegan misteri yang dikemas 100% komedi. Tertawa sekaligus tersiksa! #kripikripiu",-1,0,0
2022-08-06 14:19:28+00:00,"""Rumah Kuntilanak""",Rifky_______,@tsonzwei @olenmask @AREAJULID rumah kuntilanak yg serem akting nya sama dialog nya,-1,-1,0
2022-06-03 14:18:53+00:00,"""Rumah Kuntilanak""",baecorgi,Trailer rumah kuntilanak sangat lucu untuk ditonton.. beneran yang main juga aktor sama aktris ftv dan sinetron semua,0,-1,0
2022-11-29 13:43:50+00:00,Bukan Cinderella,yourrangger,"Untuk plot menurutku, cerita ini menyajikan plot yang menarik. Hanya saja, banyak kalimat yang diulang-ulang seperti larangan saat proses kembali ke masa lalu atau penjelasan tokoh.",1,0,0
2022-08-03 15:54:40+00:00,Bukan Cinderella,Sweetandsourk,"Bukan Cinderella. Emang berharap apa dari film yg ceritanya diangkat dari wattpad ? Cerita klise anak sekolah pula. 1,5/5",-1,0,0
2022-06-21 07:49:50+00:00,Bukan Cinderella,upastican,"@tontawana @convomf Dari trailer biasa aja, keliatan masih kaku karena pendatang baru, marah-marah terus, gaada gambaran kenapa harus dikasih judul ""bukan cinderella"", masalah yang diangkat buat membangun cerita kurang jelas",-1,-1,0
2022-07-28 15:49:39+00:00,Bukan Cinderella,ibaejoohyuni,review film bukan cinderella tadi nonton berdua doang di cinepolis bekasi. jalan ceritanya ya biasa aja. cerita anak sma aja gitu. tapi gue enjoy sih nonton filmnya. kebetulan karena cuma berdua aja sebioskop jadi gue sama adek gue bisa ketawa lepas pas adegan lucu,-1,0,0
2022-08-14 10:55:34+00:00,Bukan Cinderella,zipp3rman,@moviemenfes Bukan Cinderella. gapercaya gw kualitas begitu lulus produksi utk sekelas bioskop jelek bgt!. modal viral doang castnya acting sulit,-1,-1,-1
2022-07-31 09:50:56+00:00,Bukan Cinderella,afekzi,Kesimpulan yang gue baca review film Bukan Cinderella adalah mengenai alur dan penulis novel pun kecewa. Untuk acting Fuji setiap gue baca review tuh untuk pemula udah oke. Emang disayangkan dari segi alur cerita dan fokus ceritanya,-1,1,0
2022-08-02 06:46:20+00:00,Bukan Cinderella,lalabuatkerja,Review Bukan Cinderella: akting yang canggung hingga konflik yang nanggung,-1,-1,0
2022-07-31 17:46:39+00:00,Bukan Cinderella,pikapinkancut,"@addinriz @kentomiyauraaa @Askrlfess Tapi kalo fuji dan anya dibandingin jelas bedanya jauh si, soalnya awal"" akting kan anya ga ngambil peran utama, dia jadi peran pendukung dulu, main series dulu, jadi bisa belajar gt. Karena jujur dan sorry bgt film bukan cinderella kurang bgt si huhu",0,-1,0
2022-07-29 09:56:11+00:00,Bukan Cinderella,Kelingatan,"Bukan cinderella lebih cocok jadi ftv di sctv apa di rcti. menggelikan dan klise. Niatnya cuman pake ketenaran nya fuji. Fujinya lebih sering akting teriak². Mending beli tiket film lain, ini ftv ditaruh di layar lebar. 1.5/5",-1,-1,0
2022-06-30 04:17:24+00:00,Bukan Cinderella,vioIetbeam,nonton bukan cinderella dari trailernya aja udah gak nafsu. ceweknya udah kaya anggota kelompok yang disuruh ngerjain tugas bikin film terus dia akting seadanya karena gak pernah ngumpul,0,-1,0
2022-05-31 01:45:51+00:00,"""The Doll 3""",NLazuardy,"Menurut gue film the doll 3 itu bagus, untuk alur maju mundur, plot twist yang diberikan juga keren. Tapi jijik sih peran gian pada boneka bobby",1,-1,0
2022-05-27 17:06:19+00:00,"""The Doll 3""",awsingularity,"plot twist the doll 3 kea sinetron anjrit:') 😭 udhmah bonekany kocak, pdhl aktor'ny serius semua:) gegara bonekanya anyink, siga srimulat, boneka apaan ngeringkih kea sakit, pas abis ditendang, laju ngomong ""shit"" anying lah:) 😭😭",-1,0,0
2022-05-27 12:54:09+00:00,"""The Doll 3""",kripikfilm,"THE DOLL 3 (2022). Daur ulang dari formula yang sudah jelas tidak manjur, ditambah kualitas cerita, presentasi horor, penokohan serta logikanya yang semakin ngawur, membuat seri 'The Doll' teranyar ini jadi yang paling problematik sekaligus hancur lebur. #kripikripiu",-1,-1,0
2022-05-26 15:54:13+00:00,"""The Doll 3""",thizbxlle,"( pendapat pribadi ) review jujur the doll 3, 3/10, soalnya garing serius, di bandingin sama the doll 2 dan Sabrina masih gor 2 film sblm nya, dialog di akhir yg menurut gue kelamaan dan ngantuk banget, adegan yang cuman gitu gitu aja, tapi buat effort nya",-1,0,0
2022-05-27 17:31:45+00:00,"""The Doll 3""",belvadyka,"""the doll 3"" ini film horror apa comedy si, ngakak bet liatnya WKWK, apalagi pas bonekanya misuh2 'motherfucker' 'fuck' 'shit' WKWK, ditambah dubbingnya yang akhKH.... btw dialog di ending kelamaan bikin ngantuk.. menurutku masih bagusan yg kedua//sabrina ⭐ the doll ""3/10""",-1,0,0
2022-05-26 17:21:59+00:00,"""The Doll 3""",nicotinfreee,"Sedikit review abis nonton the doll 3. keseluruhan alur ceritanya agak boring dan terlalu maksain,bonekanya ga serem malah jatohnya bikin ngakak. tapi,acting pemainnya dan effort bikin film ini okelah,tapi gw pribadi gasuka bikin ngantuk. 3/10",-1,1,0
2022-04-16 10:00:01+00:00,"""The Doll 3""",Tatachi32293218,Gilaa gilaa gw suka bgt sam acting nya Jesicca Mila di the doll 3 keren bgt woyy emg deh Hitmaker Studios ga pernah bikin kecewa😍✊✊ #BobbydiBioskop,0,1,0
2022-04-16 10:00:00+00:00,"""The Doll 3""",chnnyae,"ihh penasaran banget aku sama The Doll 3 ga sabar liat acting kak Sara Wijayanto, keren bet dah Hitmaker Studios #BobbydiBioskop",0,1,0
2022-05-27 05:19:50+00:00,"""The Doll 3""",selliyamanto,"The Doll 3 tetap mampu menghadirkan tontonan Horror Thriller yang sadis, berdarah-darah, Dan mencekam walaupun dari segi cerita Dan akting tidak mampu tampil maksimal hingga akhir. Boneka Bobby ini bagus se dari segi jalan aja berasa nyata. Teknisnya pun bagus. 3/5",-1,-1,1
2022-05-25 10:02:43+00:00,"""The Doll 3""",Feni69641590,Ga kaleng kaleng yaa sinematografi nya The Doll 3 vibes horornya dapet banget loh😮 apalagi aktingnya ka Jessica Mila ga usah diragukan lagi sih😲😍 #FilmTheDoll3 Bobby di Bioskop,1,1,1
